Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,ETH,JP225
2018/10/31,6336.990234,6349.160156,6316.879883,6317.609863,197.38,21920.46
2018/11/1,6318.140137,6547.140137,6311.830078,6377.779785,198.87,21687.65
2018/11/2,6378.919922,6396.859863,6327.379883,6388.439941,200.63,22243.66
2018/11/3,6387.240234,6400.069824,6342.370117,6361.259766,200.19,#N/A
2018/11/4,6365.470215,6388.629883,6294.569824,6376.129883,207.49,#N/A
2018/11/5,6363.620117,6480.589844,6363.620117,6419.660156,209.09,21898.99
2018/11/6,6433.379883,6463.549805,6408.160156,6461.009766,218.45,22147.75
2018/11/7,6468.5,6552.160156,6468.310059,6530.140137,217.18,22085.8
2018/11/8,6522.27002,6536.919922,6438.529785,6453.720215,212.23,22486.92
2018/11/9,6442.600098,6456.459961,6373.370117,6385.620117,210.07,22250.25
2018/11/10,6386.129883,6437.279785,6385.310059,6409.220215,212.53,#N/A
2018/11/11,6413.629883,6423.25,6350.169922,6411.27002,211.34,#N/A
2018/11/12,6411.759766,6434.209961,6360.470215,6371.27002,210.42,22269.88
2018/11/13,6373.189941,6395.27002,6342.669922,6359.490234,206.83,21810.52
2018/11/14,6351.240234,6371.549805,5544.089844,5738.350098,181.4,21846.48
2018/11/15,5736.149902,5774.819824,5358.379883,5648.029785,180.81,21803.62
2018/11/16,5645.319824,5657.02002,5498.939941,5575.549805,175.18,21680.34
2018/11/17,5578.580078,5578.580078,5519.560059,5554.330078,174,#N/A
2018/11/18,5559.740234,5653.609863,5559.740234,5623.540039,177.07,#N/A
2018/11/19,5620.779785,5620.779785,4842.910156,4871.490234,149.18,21821.16
2018/11/20,4863.930176,4951.609863,4272.109863,4451.870117,130.34,21583.12
2018/11/21,4465.540039,4675.72998,4343.97998,4602.169922,136.7,21507.54
2018/11/22,4611.569824,4629.640137,4365.640137,4365.939941,126.71,21646.55
2018/11/23,4360.700195,4396.419922,4195.680176,4347.109863,123.3,#N/A
2018/11/24,4347.689941,4413.089844,3795.159912,3880.76001,113.49,#N/A
2018/11/25,3880.780029,4120.870117,3585.060059,4009.969971,116.45,#N/A
2018/11/26,4015.070068,4107.140137,3643.919922,3779.129883,108.33,21812
2018/11/27,3765.949951,3862.959961,3661.01001,3820.719971,110.01,21952.4
2018/11/28,3822.469971,4385.899902,3822.469971,4257.419922,122.44,22177.02
2018/11/29,4269.004395,4413.020508,4145.765137,4278.84668,117.54,22262.6
2018/11/30,4289.088867,4322.976563,3942.822021,4017.268555,113.17,22351.06
2018/12/1,4024.464355,4309.377441,3969.710693,4214.671875,118.64,#N/A
2018/12/2,4200.733398,4301.519531,4110.978516,4139.87793,116.39,#N/A
2018/12/3,4147.32373,4155.979492,3840.446289,3894.130859,108.93,22574.76
2018/12/4,3886.294922,4075.627686,3832.75,3956.893799,110.21,22036.05
2018/12/5,3958.894775,3969.535889,3753.994873,3753.994873,102.48,21919.33
2018/12/6,3754.074463,3874.966064,3521.101807,3521.101807,91.76,21501.62
2018/12/7,3512.590332,3512.590332,3280.22876,3419.937256,93.29,21678.68
2018/12/8,3421.9104,3506.043457,3350.650635,3476.114746,92.16,#N/A
2018/12/9,3473.227539,3685.305664,3469.094238,3614.234375,95.14,#N/A
2018/12/10,3612.046387,3647.33252,3470.144531,3502.656006,91.69,21219.5
2018/12/11,3497.554688,3513.185059,3392.25,3424.588135,88.95,21148.02
2018/12/12,3421.458252,3534.228516,3413.481445,3486.950195,90.59,21602.75
2018/12/13,3487.879395,3489.739502,3298.13208,3313.677246,86.54,21816.19
2018/12/14,3311.751953,3329.555908,3206.542236,3242.484863,84.31,21374.83
2018/12/15,3243.997559,3275.37793,3191.303467,3236.761719,84.44,#N/A
2018/12/16,3236.274658,3305.753174,3233.819824,3252.839111,85.26,#N/A
2018/12/17,3253.123047,3597.917969,3253.123047,3545.864746,95.13,21506.88
2018/12/18,3544.761475,3701.349365,3487.169189,3696.059082,101.11,21115.45
2018/12/19,3706.824951,3949.322998,3687.22998,3745.950684,101.27,20987.92
2018/12/20,3742.195068,4191.228516,3728.974609,4134.441406,116.22,20392.58
2018/12/21,4133.703613,4198.429688,3850.946289,3896.543701,109.5,20166.19
2018/12/22,3898.08374,4014.182617,3855.739014,4014.182617,116.76,#N/A
2018/12/23,4020.994629,4085.723633,3976.405762,3998.980225,130.77,#N/A
2018/12/24,4000.331787,4271.79248,4000.331787,4078.599121,140.24,#N/A
2018/12/25,4081.030518,4089.561523,3760.020508,3815.490723,129.84,19155.74
2018/12/26,3819.666748,3893.359619,3769.86377,3857.297607,131.87,19327.06
2018/12/27,3854.688477,3874.416992,3645.448486,3654.833496,116.58,20077.62
2018/12/28,3653.131836,3956.135986,3642.63208,3923.918701,137.65,20014.77
2018/12/29,3932.491699,3963.758789,3820.408691,3820.408691,138.02,#N/A
2018/12/30,3822.384766,3901.908936,3797.219238,3865.952637,139.86,#N/A
2018/12/31,3866.839111,3868.74292,3725.867432,3742.700439,133.37,#N/A
2019/1/1,3746.713379,3850.913818,3707.231201,3843.52002,140.82,#N/A
2019/1/2,3849.216309,3947.981201,3817.409424,3943.409424,155.05,#N/A
2019/1/3,3931.048584,3935.685059,3826.2229,3836.741211,149.14,#N/A
2019/1/4,3832.040039,3865.93457,3783.85376,3857.717529,154.58,19561.96
2019/1/5,3851.973877,3904.903076,3836.900146,3845.19458,155.64,#N/A
2019/1/6,3836.519043,4093.297363,3826.513184,4076.632568,157.75,#N/A
2019/1/7,4078.584961,4092.613525,4020.894043,4025.248291,151.7,20038.97
2019/1/8,4028.472168,4109.020996,3996.955322,4030.8479,150.36,20204.04
2019/1/9,4031.552002,4068.403564,4022.662842,4035.296387,150.8,20427.06
2019/1/10,4034.411377,4064.06665,3659.174561,3678.924561,128.63,20163.8
2019/1/11,3674.015381,3713.881836,3653.069824,3687.365479,127.55,20359.7
2019/1/12,3686.973145,3698.978271,3653.810791,3661.301025,125.97,#N/A
2019/1/13,3658.868164,3674.76001,3544.927246,3552.953125,116.9,#N/A
2019/1/14,3557.311035,3727.836182,3552.285156,3706.052246,129.07,#N/A
2019/1/15,3704.216309,3720.15332,3619.949219,3630.675293,122.03,20555.29
2019/1/16,3631.509766,3685.7771,3624.67334,3655.006836,123.55,20442.75
2019/1/17,3651.871094,3680.135986,3621.960938,3678.563965,123.74,20402.27
2019/1/18,3677.990479,3682.52002,3637.080811,3657.839355,121.01,20666.07
2019/1/19,3652.37793,3758.533447,3652.37793,3728.568359,124.52,#N/A
2019/1/20,3725.446045,3743.387939,3583.019531,3601.013672,119.47,#N/A
2019/1/21,3600.372803,3608.84082,3558.537109,3576.032471,117.16,20719.33
2019/1/22,3575.081299,3620.746582,3539.721436,3604.577148,118.75,20622.91
2019/1/23,3605.557129,3623.067871,3565.313965,3585.123047,117.45,20593.72
2019/1/24,3584.500244,3616.087402,3569.092773,3600.865479,117.36,20574.63
2019/1/25,3607.390381,3612.927734,3575.597412,3599.765869,116.38,20773.56
2019/1/26,3599.715332,3654.933105,3593.345947,3602.460449,116.49,#N/A
2019/1/27,3604.687256,3612.671387,3567.24585,3583.96582,113.41,#N/A
2019/1/28,3584.283203,3586.750977,3439.23291,3470.450439,106.59,20649
2019/1/29,3468.870117,3476.06543,3400.819824,3448.116943,105.6,20664.64
2019/1/30,3443.896973,3495.174805,3429.387939,3486.181641,108.91,20556.54
2019/1/31,3485.40918,3504.804932,3447.915771,3457.792725,107.06,20773.49
2019/2/1,3460.547119,3501.954102,3431.591553,3487.945313,107.61,20788.39
2019/2/2,3484.625977,3523.287354,3467.574707,3521.060791,110.43,#N/A
2019/2/3,3516.139648,3521.388184,3447.924316,3464.013428,107.49,#N/A
2019/2/4,3467.21167,3476.223877,3442.586914,3459.154053,107.82,20883.77
2019/2/5,3454.950928,3478.148193,3451.937012,3466.357422,107.44,20844.45
2019/2/6,3469.091797,3469.091797,3398.56543,3413.767822,104.92,20874.06
2019/2/7,3414.929443,3427.945557,3394.218506,3399.47168,104.54,20751.28
2019/2/8,3401.376465,3695.614014,3391.023682,3666.780273,119.27,20333.17
2019/2/9,3671.585938,3679.941406,3646.559326,3671.203613,119.43,#N/A
2019/2/10,3673.201416,3695.036133,3640.97998,3690.188232,124.81,#N/A
2019/2/11,3695.613037,3695.613037,3642.287842,3648.430664,121.3,#N/A
2019/2/12,3642.751953,3668.586914,3618.556885,3653.528564,122.57,20864.21
2019/2/13,3653.604004,3669.746582,3617.246338,3632.070557,122.55,21144.48
2019/2/14,3631.170166,3646.256592,3607.697754,3616.880859,121.39,21139.71
2019/2/15,3617.368408,3647.795166,3608.206543,3620.810791,122.1,20900.63
2019/2/16,3615.270264,3652.841309,3615.270264,3629.787598,123.26,#N/A
2019/2/17,3633.359375,3680.537354,3619.182129,3673.836182,133.6,#N/A
2019/2/18,3671.369873,3936.665039,3669.982422,3915.714355,146.1,21281.85
2019/2/19,3911.661621,4010.879395,3908.153076,3947.094482,145.35,21302.65
2019/2/20,3946.685059,4000.486328,3926.246826,3999.820557,149.55,21431.49
2019/2/21,4000.256836,4010.009521,3940.108154,3954.118164,146.13,21464.23
2019/2/22,3952.406494,4006.53833,3950.816406,4005.526611,149.09,21425.51
2019/2/23,3998.91626,4166.286133,3968.726807,4142.526855,158.8,#N/A
2019/2/24,4145.458008,4210.641602,3793.708984,3810.42749,135.85,#N/A
2019/2/25,3807.002441,3913.707275,3807.002441,3882.696289,139.82,21528.23
2019/2/26,3878.697266,3891.578857,3837.986328,3854.35791,138.09,21449.39
2019/2/27,3857.479736,3888.80249,3787.058838,3851.047363,136.13,21556.51
2019/2/28,3848.261963,3906.05835,3845.821289,3854.7854,136.75,21385.16
2019/3/1,3853.75708,3907.79541,3851.692383,3859.58374,136.44,21602.69
2019/3/2,3855.318115,3874.607422,3832.12793,3864.415039,134.21,#N/A
2019/3/3,3862.266113,3875.483643,3836.905762,3847.175781,132.25,#N/A
2019/3/4,3845.091553,3867.381836,3733.749756,3761.557129,127.77,21822.04
2019/3/5,3759.83252,3903.916748,3745.183105,3896.375,137.82,21726.28
2019/3/6,3897.081055,3919.510498,3871.460693,3903.942627,138.79,21596.81
2019/3/7,3903.384766,3939.373291,3894.113037,3911.484375,138.03,21456.01
2019/3/8,3913.22583,3950.432129,3875.228516,3901.131592,135.13,21025.56
2019/3/9,3894.55249,3987.237793,3892.390381,3963.313721,137.97,#N/A
2019/3/10,3966.174316,3966.174316,3924.381104,3951.599854,136.76,#N/A
2019/3/11,3953.740234,3966.384766,3889.239014,3905.227295,133.83,21125.09
2019/3/12,3903.758301,3926.88916,3863.559082,3909.15625,134.44,21503.69
2019/3/13,3913.047363,3926.597656,3891.904297,3906.717285,133.26,21290.24
2019/3/14,3905.576904,3946.504395,3901.296875,3924.369141,133.71,21287.02
2019/3/15,3926.66333,3968.542969,3914.015381,3960.911133,137.69,21450.85
2019/3/16,3963.900146,4077.036377,3961.657471,4048.72583,142.4,#N/A
2019/3/17,4047.719482,4054.12207,4006.411133,4025.229004,140,#N/A
2019/3/18,4029.968506,4071.556641,4009.117188,4032.507324,139.37,21584.5
2019/3/19,4032.691895,4082.216064,4023.8125,4071.190186,140.52,21566.85
2019/3/20,4070.793945,4089.461914,4031.11084,4087.476318,140.69,21608.92
2019/3/21,4083.953857,4097.359863,4005.151367,4029.326904,136.64,#N/A
2019/3/22,4028.514648,4053.906738,4021.54248,4023.968262,137.18,21627.34
2019/3/23,4022.713379,4049.882568,4015.9646,4035.826416,138.24,#N/A
2019/3/24,4035.163574,4040.699707,4006.192871,4022.168213,136.99,#N/A
2019/3/25,4024.112793,4038.84082,3934.03125,3963.070557,135.03,20977.11
2019/3/26,3969.22876,3985.080811,3944.753174,3985.080811,135.46,21428.39
2019/3/27,3984.244873,4087.066162,3977.810547,4087.066162,140.99,21378.73
2019/3/28,4087.584473,4094.9021,4040.266357,4069.107178,139.42,21033.76
2019/3/29,4068.299805,4113.500977,4034.097168,4098.374512,142.5,21205.81
2019/3/30,4092.13623,4296.806641,4053.909668,4106.660156,142.09,#N/A
2019/3/31,4105.456055,4113.023438,4094.10083,4105.404297,141.51,#N/A
2019/4/1,4105.362305,4164.953125,4096.901367,4158.183105,141.83,21509.03
2019/4/2,4156.919434,4905.95459,4155.316895,4879.87793,163.96,21505.31
2019/4/3,4879.958008,5307.003418,4876.621094,4973.021973,161.46,21713.21
2019/4/4,4971.307617,5063.159668,4836.793945,4922.798828,158.05,21724.95
2019/4/5,4922.806152,5053.509766,4919.491699,5036.681152,165.51,21807.5
2019/4/6,5036.792969,5205.821777,4992.222168,5059.817383,165.95,#N/A
2019/4/7,5062.793945,5235.186523,5050.412109,5198.896973,174.53,#N/A
2019/4/8,5199.835449,5318.836426,5148.211914,5289.770996,180.26,21761.65
2019/4/9,5289.917969,5289.917969,5167.418945,5204.958496,176.11,21802.59
2019/4/10,5204.105469,5421.651367,5193.382324,5324.551758,177.34,21687.57
2019/4/11,5325.081543,5354.225586,5017.296387,5064.487793,165.5,21711.38
2019/4/12,5061.200684,5103.274414,4955.852539,5089.539063,164.74,21870.56
2019/4/13,5088.850098,5127.12207,5061.589355,5096.586426,164.51,#N/A
2019/4/14,5095.758789,5184.016113,5053.568359,5167.722168,167.84,#N/A
2019/4/15,5167.321777,5196.606934,5024.069336,5067.108398,161.57,22169.11
2019/4/16,5066.577637,5238.945313,5055.194824,5235.55957,167.62,22221.66
2019/4/17,5236.135254,5274.275391,5219.205566,5251.937988,166.95,22277.97
2019/4/18,5251.480469,5319.986328,5250.506836,5298.385742,173.81,22090.12
2019/4/19,5298.154297,5336.680176,5233.334961,5303.8125,173.71,22200.56
2019/4/20,5304.160645,5358.490723,5295.87793,5337.88623,173.75,#N/A
2019/4/21,5335.878906,5359.924805,5257.339355,5314.53125,170.05,#N/A
2019/4/22,5312.494629,5422.6875,5280.276855,5399.365234,171.87,22217.9
2019/4/23,5399.365723,5633.802246,5389.408691,5572.362305,171.45,22259.74
2019/4/24,5571.508301,5642.044434,5418.263184,5464.866699,165.83,22200
2019/4/25,5466.524414,5542.238281,5181.338867,5210.515625,154.46,22307.58
2019/4/26,5210.304688,5383.634277,5177.368652,5279.348145,156.35,22258.73
2019/4/27,5279.471191,5310.75,5233.635742,5268.291016,158.43,#N/A
2019/4/28,5271.746582,5326.231934,5255.683594,5285.13916,157.3,#N/A
2019/4/29,5284.858398,5311.274902,5216.487793,5247.352539,155.2,#N/A
2019/4/30,5247.726074,5363.257324,5224.189941,5350.726563,162.17,#N/A
2019/5/1,5350.914551,5418.003906,5347.645996,5402.697266,160.82,#N/A
2019/5/2,5402.422852,5522.262695,5394.217285,5505.283691,162.12,#N/A
2019/5/3,5505.552246,5865.881836,5490.20166,5768.289551,167.95,#N/A
2019/5/4,5769.202637,5886.893555,5645.469238,5831.16748,164.03,#N/A
2019/5/5,5831.068359,5833.862793,5708.035156,5795.708496,163.45,#N/A
2019/5/6,5791.693359,5802.95752,5653.6875,5746.807129,172.65,#N/A
2019/5/7,5745.599121,5988.178223,5741.395996,5829.501465,169.8,21923.72
2019/5/8,5849.481445,5989.980957,5794.71582,5982.45752,170.95,21602.59
2019/5/9,5982.316406,6183.039063,5982.316406,6174.528809,170.29,21402.13
2019/5/10,6175.822754,6434.617676,6161.519043,6378.849121,173.14,21344.92
2019/5/11,6379.666992,7333.00293,6375.69873,7204.771484,194.3,#N/A
2019/5/12,7203.507324,7503.87207,6815.770996,6972.371582,187.33,#N/A
2019/5/13,6971.178223,8047.413086,6898.282227,7814.915039,196.85,21191.28
2019/5/14,7807.884277,8268.712891,7696.391113,7994.416016,217.15,21067.23
2019/5/15,7989.374512,8216.423828,7899.106934,8205.167969,247.15,21188.56
2019/5/16,8194.500977,8320.824219,7729.608398,7884.90918,264.01,21062.98
2019/5/17,7886.925781,7929.145508,7038.124512,7343.895508,243.76,21250.09
2019/5/18,7341.664551,7447.271973,7251.504395,7271.208008,234.6,#N/A
2019/5/19,7267.962891,8261.941406,7267.962891,8197.689453,261.29,#N/A
2019/5/20,8196.923828,8200.967773,7678.781738,7978.309082,251.86,21301.73
2019/5/21,7977.969238,8062.167969,7843.339844,7963.327637,255.22,21272.45
2019/5/22,7956.291992,7997.612305,7615.987305,7680.066406,244.7,21283.37
2019/5/23,7677.269043,7943.791504,7533.196777,7881.84668,245.97,21151.14
2019/5/24,7881.695313,8140.719727,7824.44873,7987.371582,249.48,21117.22
2019/5/25,7991.885254,8117.925781,7965.976074,8052.543945,251.76,#N/A
2019/5/26,8055.206055,8687.520508,7924.67041,8673.21582,267.07,#N/A
2019/5/27,8674.072266,8907.174805,8668.705078,8805.77832,272.86,21182.58
2019/5/28,8802.757813,8807.016602,8634.72168,8719.961914,271.77,21260.14
2019/5/29,8718.591797,8755.852539,8482.728516,8659.487305,269.46,21003.37
2019/5/30,8661.760742,9008.314453,8221.273438,8319.472656,255.86,20942.53
2019/5/31,8320.286133,8586.65918,8172.550781,8574.501953,268.11,20601.19
2019/6/1,8573.839844,8625.600586,8481.578125,8564.016602,265.39,#N/A
2019/6/2,8565.473633,8809.303711,8561.235352,8742.958008,270.23,#N/A
2019/6/3,8741.74707,8743.5,8204.185547,8208.995117,252.61,20410.88
2019/6/4,8210.985352,8210.985352,7564.48877,7707.770996,241.34,20408.54
2019/6/5,7704.343262,7901.849121,7668.668457,7824.231445,247.05,20776.1
2019/6/6,7819.633301,7937.34082,7571.471191,7822.023438,249.47,20774.04
2019/6/7,7826.901367,8126.15332,7788.373535,8043.951172,250.93,20884.71
2019/6/8,8036.774902,8076.891113,7837.61084,7954.12793,245.74,#N/A
2019/6/9,7949.674805,7975.974121,7583.219727,7688.077148,233.09,#N/A
2019/6/10,7692.284668,8031.909668,7586.730957,8000.32959,247.52,21134.42
2019/6/11,8004.243652,8026.394043,7772.803711,7927.714355,245.78,21204.28
2019/6/12,7925.434082,8196.648438,7862.359863,8145.857422,260.9,21129.72
2019/6/13,8145.54541,8311.567383,8087.061035,8230.923828,256.17,21032
2019/6/14,8230.898438,8710.636719,8183.393066,8693.833008,264.09,21116.89
2019/6/15,8689.746094,8859.12793,8618.395508,8838.375,269.02,#N/A
2019/6/16,8841.44043,9335.867188,8814.556641,8994.488281,269.22,#N/A
2019/6/17,8988.923828,9416.407227,8988.923828,9320.352539,274.35,21124
2019/6/18,9335.466797,9348.374023,9004.901367,9081.762695,265.05,20972.71
2019/6/19,9078.727539,9299.621094,9070.395508,9273.521484,269.43,21333.87
2019/6/20,9273.060547,9594.419922,9232.484375,9527.160156,271.7,21462.86
2019/6/21,9525.074219,10144.55664,9525.074219,10144.55664,294.91,21258.64
2019/6/22,10175.92383,11157.3457,10107.03516,10701.69141,309.38,#N/A
2019/6/23,10696.69141,11246.14453,10556.0957,10855.37109,307.83,#N/A
2019/6/24,10853.74414,11065.89648,10610.42773,11011.10254,310.42,21285.99
2019/6/25,11007.20215,11790.91699,11007.20215,11790.91699,318.13,21193.81
2019/6/26,11778.58106,13796.48926,11755.59766,13016.23145,336.75,21086.59
2019/6/27,13017.125,13311.14453,10491.85254,11182.80664,294.27,21338.17
2019/6/28,11162.16797,12445.17481,10914.49512,12407.33203,311.23,21275.92
2019/6/29,12400.76367,12400.91016,11508.37891,11959.37109,320.06,#N/A
2019/6/30,11931.99121,12178.38379,10799.00879,10817.15527,290.7,#N/A
2019/7/1,10796.93066,11206.43945,10089.31445,10583.13477,293.64,21729.97
2019/7/2,10588.68359,10912.18848,9737.884766,10801.67773,291.6,21754.27
2019/7/3,10818.15625,11968.07813,10818.15625,11961.26953,303.1,21638.16
2019/7/4,11972.71875,12006.0752,11166.56934,11215.4375,284.52,21702.45
2019/7/5,11203.10254,11395.66113,10874.96484,10978.45996,288,21746.38
2019/7/6,10982.54395,11620.96484,10982.54395,11208.55078,287.55,#N/A
2019/7/7,11217.61621,11541.62012,11148.80469,11450.84668,305.7,#N/A
2019/7/8,11446.59668,12345.83301,11393.37402,12285.95801,313.25,21534.35
2019/7/9,12284.32617,12779.13184,12233.26172,12573.8125,308.88,21565.15
2019/7/10,12571.53711,13129.5293,11710.97852,12156.5127,290,21533.48
2019/7/11,12139.71387,12144.62305,11158.92285,11358.66211,268.7,21643.53
2019/7/12,11354.29981,11905.48731,11179.14453,11815.98633,276.28,21685.9
2019/7/13,11813.12695,11841.95703,10908.47949,11392.37891,269.46,#N/A
2019/7/14,11381.02051,11451.2041,10234.57617,10256.05859,227.58,#N/A
2019/7/15,10257.83887,11052.7666,9992.006836,10895.08984,229.78,#N/A
2019/7/16,10896.65332,10996.63281,9448.106445,9477.641602,199.19,21535.25
2019/7/17,9471.213867,9963.134766,9163.134766,9693.802734,211.48,21469.18
2019/7/18,9698.50293,10736.84277,9376.798828,10666.48242,226.57,21046.24
2019/7/19,10653.95606,10716.98047,10229.62891,10530.73242,221.33,21466.99
2019/7/20,10525.81934,11048.66211,10451.27637,10767.13965,229.12,#N/A
2019/7/21,10777.5293,10841.8877,10389.59961,10599.10547,225.63,#N/A
2019/7/22,10596.94824,10651.79102,10154.92188,10343.10645,217.56,21416.79
2019/7/23,10346.74805,10346.74805,9883.594727,9900.767578,212.73,21620.88
2019/7/24,9887.730469,9908.796875,9614.306641,9811.925781,217.05,21709.57
2019/7/25,9809.09668,10154.25391,9773.957031,9911.841797,219.62,21756.55
2019/7/26,9913.126953,9916.517578,9717.982422,9870.303711,219.63,21658.15
2019/7/27,9871.165039,10167.32031,9411.521484,9477.677734,207.41,#N/A
2019/7/28,9491.626953,9575.544922,9252.296875,9552.860352,211.19,#N/A
2019/7/29,9548.178711,9681.648438,9472.948242,9519.145508,211.27,21616.8
2019/7/30,9522.329102,9701.759766,9437.335938,9607.423828,210.52,21709.31
2019/7/31,9604.050781,10085.62793,9598.097656,10085.62793,218.65,21521.53
2019/8/1,10077.44238,10446.91992,9922.019531,10399.66895,217.81,21540.99
2019/8/2,10402.04297,10657.95313,10371.01367,10518.17481,217.87,21087.16
2019/8/3,10519.27832,10946.78125,10503.50488,10821.72656,222.49,#N/A
2019/8/4,10821.63281,11009.20703,10620.27832,10970.18457,222.67,#N/A
2019/8/5,10960.73535,11895.0918,10960.73535,11805.65332,234.22,20720.29
2019/8/6,11811.54492,12273.82129,11290.73145,11478.16895,226.02,20585.31
2019/8/7,11476.19336,12036.99023,11433.70117,11941.96875,226.39,20516.56
2019/8/8,11954.04004,11979.41992,11556.16797,11966.40723,220.94,20593.35
2019/8/9,11953.46973,11970.45801,11709.74512,11862.93652,210.49,20684.82
2019/8/10,11861.55664,11915.65527,11323.89844,11354.02441,206.73,#N/A
2019/8/11,11349.74023,11523.5791,11248.29492,11523.5791,216.09,#N/A
2019/8/12,11528.18945,11528.18945,11320.95117,11382.61621,211.29,#N/A
2019/8/13,11385.05273,11420.04981,10830.32715,10895.83008,208.71,20455.44
2019/8/14,10889.48731,10889.55664,10028.13574,10051.7041,186.61,20655.13
2019/8/15,10038.42188,10437.41113,9675.316406,10311.5459,188.5,20405.65
2019/8/16,10319.41992,10524.34961,9855.478516,10374.33887,185.44,20418.81
2019/8/17,10358.72266,10452.625,10086.69824,10231.74414,185.69,#N/A
2019/8/18,10233.00586,10487.07031,10119.09473,10345.81055,194.49,#N/A
2019/8/19,10350.2832,10916.05371,10313.2041,10916.05371,203.09,20563.16
2019/8/20,10916.34668,10947.04199,10618.96094,10763.23242,196.57,20677.22
2019/8/21,10764.57227,10798.72949,9962.72168,10138.04981,186.89,20618.57
2019/8/22,10142.52148,10232.99609,9831.462891,10131.05566,191.33,20628.01
2019/8/23,10136.30957,10442.44336,10078.19238,10407.96484,194.71,20710.91
2019/8/24,10407.64453,10418.02051,9982.296875,10159.96094,191.29,#N/A
2019/8/25,10160.73731,10304.62207,10008.78906,10138.51758,186.84,#N/A
2019/8/26,10126.29981,10512.32813,10126.29981,10370.82031,188.93,20261.04
2019/8/27,10372.82617,10381.32813,10087.30078,10185.5,187.52,20456.08
2019/8/28,10203.42676,10279.36621,9716.65625,9754.422852,173.89,20479.42
2019/8/29,9756.786133,9756.786133,9421.629883,9510.200195,169.52,20460.93
2019/8/30,9514.844727,9656.124023,9428.302734,9598.173828,168.83,20704.37
2019/8/31,9597.539063,9673.220703,9531.799805,9630.664063,172.47,#N/A
2019/9/1,9630.592773,9796.755859,9582.944336,9757.970703,171.63,#N/A
2019/9/2,9757.473633,10396.5918,9730.650391,10346.76074,178.35,20620.19
2019/9/3,10345.72559,10736.10449,10308.54785,10623.54004,179.5,20625.16
2019/9/4,10621.18066,10762.64453,10434.70996,10594.49316,175.99,20649.14
2019/9/5,10588.18359,10627.26953,10516.41797,10575.5332,174.22,21085.94
2019/9/6,10578.19824,10898.76172,10292.29981,10353.30273,169.96,21199.57
2019/9/7,10353.93164,10558.67383,10348.91895,10517.25488,178.26,#N/A
2019/9/8,10518.11426,10595.6377,10409.09082,10441.27637,181.36,#N/A
2019/9/9,10443.22852,10450.31152,10144.92969,10334.97461,181.15,21318.42
2019/9/10,10336.4082,10394.35352,10020.57324,10115.97559,179.79,21392.1
2019/9/11,10123.03516,10215.94824,9980.776367,10178.37207,178.73,21597.76
2019/9/12,10176.81934,10442.25391,10099.24219,10410.12695,181.02,21759.61
2019/9/13,10415.36231,10441.48926,10226.59668,10360.54688,181.11,21988.29
2019/9/14,10345.40332,10422.13379,10291.69434,10358.04883,188.11,#N/A
2019/9/15,10356.46582,10387.03516,10313.09277,10347.71289,189.79,#N/A
2019/9/16,10347.22266,10386.86719,10189.74414,10276.79395,197.11,#N/A
2019/9/17,10281.51367,10296.77148,10199.73926,10241.27246,208.61,22001.32
2019/9/18,10247.7959,10275.92871,10191.46973,10198.24805,211.39,21960.71
2019/9/19,10200.49609,10295.66895,9851.692383,10266.41504,221.28,22044.45
2019/9/20,10266.31836,10285.87207,10132.18652,10181.6416,218.05,22079.09
2019/9/21,10183.64844,10188.09766,10000.70801,10019.7168,215.52,#N/A
2019/9/22,10024.11523,10074.44434,9922.533203,10070.39258,211.55,#N/A
2019/9/23,10067.96289,10074.23828,9727.143555,9729.324219,201.92,#N/A
2019/9/24,9729.321289,9804.317383,8370.801758,8620.566406,168.11,22098.84
2019/9/25,8603.428711,8744.828125,8325.396484,8486.993164,170.89,22020.15
2019/9/26,8487.669922,8515.685547,7895.629395,8118.967773,166.73,22048.24
2019/9/27,8113.101074,8271.520508,7965.922852,8251.845703,174.71,21878.9
2019/9/28,8251.273438,8285.617188,8125.431641,8245.915039,174.57,#N/A
2019/9/29,8246.037109,8261.707031,7990.49707,8104.185547,170.5,#N/A
2019/9/30,8104.226563,8314.231445,7830.758789,8293.868164,179.87,21755.84
2019/10/1,8299.720703,8497.692383,8232.679688,8343.276367,177.34,21885.24
2019/10/2,8344.212891,8393.041992,8227.695313,8393.041992,180.71,21778.61
2019/10/3,8390.774414,8414.227539,8146.437012,8259.992188,175.2,21341.74
2019/10/4,8259.494141,8260.055664,8151.236816,8205.939453,176.99,21410.2
2019/10/5,8210.149414,8215.526367,8071.120605,8151.500488,176.35,#N/A
2019/10/6,8149.876953,8161.410156,7958.850586,7988.155762,173.06,#N/A
2019/10/7,7989.120605,8308.450195,7905.766113,8245.623047,181.19,21375.25
2019/10/8,8246.849609,8332.714844,8185.763184,8228.783203,182.02,21587.78
2019/10/9,8229.84082,8627.706055,8169.298828,8595.740234,193.29,21456.38
2019/10/10,8585.280273,8625.272461,8471.933594,8586.473633,191.66,21551.98
2019/10/11,8585.262695,8721.780273,8316.181641,8321.756836,182.57,21798.87
2019/10/12,8315.665039,8415.242188,8313.34082,8336.555664,180.83,#N/A
2019/10/13,8336.902344,8470.988281,8276.612305,8321.005859,182.08,#N/A
2019/10/14,8320.832031,8390.208984,8284.130859,8374.686523,186.96,#N/A
