Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,ETH,Oil,S&P500,DJI,NASDAQ
2020/7/21,9162.514648,9407.262695,9149.389648,9374.887695,245.02,41.96,3257.3,26840.4,10680.36035
2020/7/22,9375.080078,9530.518555,9319.65332,9525.363281,262.19,41.9,3276.02,27005.84,10706.12988
2020/7/23,9527.141602,9610.24707,9483.003906,9581.072266,274.69,41.07,3235.66,26652.33,10461.41992
2020/7/24,9585.514648,9623.336914,9481.454102,9536.892578,279.22,41.29,3215.63,26469.89,10363.17969
2020/7/25,9539.485352,9704.556641,9530.211914,9677.113281,304.06,#N/A,#N/A,#N/A,#N/A
2020/7/26,9680.234375,10023.80762,9652.847656,9905.166992,309.64,#N/A,#N/A,#N/A,#N/A
2020/7/27,9905.217773,11298.22168,9903.969727,10990.87305,321.51,41.6,3239.41,26584.77,10536.26953
2020/7/28,11017.46387,11204.32715,10632.63184,10912.82324,316.66,41.04,3218.44,26379.28,10402.08984
2020/7/29,10912.95313,11304.39746,10856.1416,11100.46777,318.19,41.27,3258.44,26539.57,10542.94043
2020/7/30,11099.83301,11169.35645,10895.45508,11111.21387,334.59,39.92,3246.22,26313.65,10587.80957
2020/7/31,11110.21094,11415.86426,10987.05371,11323.4668,345.55,40.27,3271.12,26428.32,10745.26953
2020/8/1,11322.57031,11794.77539,11239.68262,11759.59277,385.2,#N/A,#N/A,#N/A,#N/A
2020/8/2,11758.76465,12034.14453,11018.12988,11053.61426,370.67,#N/A,#N/A,#N/A,#N/A
